Fecha,GravedadNombre,ClaseNombre,ChoqueNombre,ObjetoFijoCodigo,ObjetoFijoNombre,OtraClase,NombreOtraClase,Latitud,Longitud,Direccion,TipoVia1,NumeroVia1,LetraVia1,CardinalVia1,TipoVia2,NumeroVia2,LetraVia2,CardinalVia2,Localidad,HoraOcurrencia,TipoDiseño,TipoTiempo,TotalMuertos,TotalHeridos
02/26/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 139-KR 118 02,CL,139, , ,KR,118, , ,SUBA,12/31/1899 09:10:00 PM,Tramo de Via,Normal,0,0
02/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 43-KR 81A S 02,CL,43, ,S,KR,81,A, ,KENNEDY,12/31/1899 04:00:00 PM,Tramo de Via,Normal,0,0
02/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIUDAD DE CALI-CL 6C 02,AV,AVENIDA CIUDAD DE CALI, , ,CL,6,C, ,KENNEDY,12/31/1899 04:15:00 PM,Tramo de Via,Normal,0,0
02/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 143B-KR 149B 02,CL,143,B, ,KR,149,B, ,SUBA,12/31/1899 08:00:00 PM,Tramo de Via,Normal,0,0
02/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 21-CL 127 02,KR,21, , ,CL,127, , ,USAQUEN,12/31/1899 12:00:00 PM,Interseccion,Normal,0,0
02/29/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,KR 24-CL 47A S 02,KR,24, , ,CL,47,A,S,TUNJUELITO,12/31/1899 08:15:00 AM,Tramo de Via,Normal,0,2
02/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 30-CL 3 02,KR,30, , ,CL,3, , ,PUENTE ARANDA,12/31/1899 08:00:00 AM,Tramo de Via,Normal,0,0
02/29/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 19-KR 69F 45,CL,19, , ,KR,69,F, ,FONTIBON,12/31/1899 05:42:00 PM,Tramo de Via,Normal,0,0
02/29/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,CL 61B-KR 14 SE 29,CL,61,B,S,KR,14, ,E,SAN CRISTOBAL,12/31/1899 09:30:00 AM,Tramo de Via,Normal,0,1
03-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 68-CL 18 S 02,AK,68, , ,CL,18, ,S,PUENTE ARANDA,12/31/1899 08:10:00 AM,Tramo de Via,Normal,0,0
03-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 188-KR 8C 02,CL,188, , ,KR,8,C, ,USAQUEN,12/31/1899 09:20:00 PM,Interseccion,Normal,0,0
01-03-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 9C-CL 28C ES 08,KR,9,C,E,CL,28,C,S,SAN CRISTOBAL,12/31/1899 05:15:00 PM,Tramo de Via,Normal,0,0
01-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 45-CL 185 02,KR,45, , ,CL,185, , ,USAQUEN,12/31/1899 05:00:00 PM,Tramo de Via,Normal,0,0
01-02-16 0:00,Solo Daños,Choque,Objeto Fijo,10,Vehiculo estacionado, , ,0,0,AK 45-CL 205 59,AK,45, , ,CL,205, , ,USAQUEN,12/31/1899 07:00:00 AM,Tramo de Via,Normal,0,0
01-04-16 0:00,Con Heridos,Caida de ocupante, , , , , ,0,0,AV AVENIDA BOYACA-CL 72 02,AV,AVENIDA BOYACA, , ,CL,72, , ,ENGATIVA,12/31/1899 08:45:00 AM,Tramo de Via,Normal,0,1
01-05-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 80-KR 98 02,CL,80, , ,KR,98, , ,ENGATIVA,12/31/1899 06:28:00 AM,Tramo de Via,Normal,0,0
01-04-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 82-CL 22 02,KR,82, , ,CL,22, , ,FONTIBON,12/31/1899 07:20:00 PM,Tramo de Via,Normal,0,0
01-05-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 90-KR 86 02,CL,90, , ,KR,86, , ,ENGATIVA,12/31/1899 10:40:00 AM,Tramo de Via,Normal,0,0
01-07-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 143-KR 127C 02,CL,143, , ,KR,127,C, ,SUBA,12/31/1899 01:30:00 PM,Interseccion,Normal,0,1
01-06-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 80-KR 120 02,CL,80, , ,KR,120, , ,ENGATIVA,12/31/1899 08:50:00 PM,Tramo de Via,Normal,0,0
01-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 7-CL 76 02,KR,7, , ,CL,76, , ,CHAPINERO,12/31/1899 10:00:00 AM,Tramo de Via,Normal,0,0
01-08-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 106-CL 22F 02,KR,106, , ,CL,22,F, ,FONTIBON,12/31/1899 07:00:00 AM,Interseccion,Normal,0,3
01/13/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 23-KR 95 02,AC,23, , ,KR,95, , ,FONTIBON,12/31/1899 12:10:00 PM,Tramo de Via,Normal,0,0
01/14/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 66-CL 26 02,KR,66, , ,CL,26, , ,TEUSAQUILLO,12/31/1899 09:20:00 AM,Tramo de Via,Normal,0,0
01/15/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-AC 80 02,AV,AVENIDA BOYACA, , ,AC,80, , ,ENGATIVA,12/31/1899 05:15:00 PM,Tramo de Via,Normal,0,0
01/15/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AC 19-KR 32 02,AC,19, , ,KR,32, , ,PUENTE ARANDA,12/31/1899 05:50:00 PM,Tramo de Via,Normal,0,1
01/14/2016 12:00:00 AM,Con Heridos,Caida de ocupante, , , , , ,0,0,KR 72-CL 62B S 18,KR,72, , ,CL,62,B,S,CIUDAD BOLIVAR,12/31/1899 09:30:00 AM,Tramo de Via,Normal,0,1
01/16/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AK 68-CL 9 S 04,AK,68, , ,CL,9, ,S,PUENTE ARANDA,12/31/1899 05:45:00 AM,Tramo de Via,Normal,0,1
01/16/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,TR 50-CL 75 S 46,TR,50, , ,CL,75, ,S,CIUDAD BOLIVAR,12/31/1899 05:30:00 PM,Tramo de Via,Normal,0,1
01/15/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 68-CL 24 02,AK,68, , ,CL,24, , ,FONTIBON,12/31/1899 05:50:00 PM,Tramo de Via,Normal,0,0
01/15/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,KR 89B-CL 53 S 10,KR,89,B, ,CL,53, ,S,BOSA,12/31/1899 08:30:00 AM,Tramo de Via,Normal,0,2
01/16/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 80-KR 107 02,CL,80, , ,KR,107, , ,ENGATIVA,12/31/1899 04:30:00 PM,Tramo de Via,Normal,0,0
01/19/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,CL 60A-KR 73 S 71,CL,60,A,S,KR,73, , ,CIUDAD BOLIVAR,12/31/1899 07:40:00 AM,Tramo de Via,Normal,0,1
01/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 30-CL 6 02,AK,30, , ,CL,6, , ,PUENTE ARANDA,12/31/1899 07:50:00 PM,Tramo de Via,Normal,0,0
01/19/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 19-KR 14 02,CL,19, , ,KR,14, , ,SANTA FE,12/31/1899 08:39:00 AM,Tramo de Via,Normal,0,0
01/21/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 153 02,AV,AVENIDA BOYACA, , ,CL,153, , ,SUBA,12/31/1899 09:30:00 PM,Interseccion,Normal,0,1
01/21/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 69F-TR 14R SE 02,CL,69,F,S,TR,14,R,E,USME,12/31/1899 06:30:00 AM,Interseccion,Normal,0,0
01/22/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 52-CL 42 S 02,KR,52, , ,CL,42, ,S,PUENTE ARANDA,12/31/1899 06:50:00 AM,Paso inferior,Normal,0,1
01/23/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 5-CL 24A ES 94,KR,5, ,E,CL,24,A,S,SAN CRISTOBAL,12/31/1899 02:40:00 PM,Paso inferior,Normal,0,0
01/23/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 39-KR 72N S 02,CL,39, ,S,KR,72,N, ,KENNEDY,12/31/1899 04:30:00 PM,Interseccion,Normal,0,0
01/23/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 30-CL 26 02,KR,30, , ,CL,26, , ,TEUSAQUILLO,12/31/1899 03:00:00 PM,Paso elevado,Normal,0,0
01/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 105C-CL 73 02,KR,105,C, ,CL,73, , ,ENGATIVA,12/31/1899 07:30:00 PM,Interseccion,Normal,0,0
01/27/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 7-CL 127 02,KR,7, , ,CL,127, , ,USAQUEN,12/31/1899 12:20:00 PM,Tramo de Via,Normal,0,0
02-02-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 45-CL 127D 02,AK,45, , ,CL,127,D, ,SUBA,12/31/1899 05:20:00 PM,Tramo de Via,Normal,0,0
02-01-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 132-KR 49 02,CL,132, , ,KR,49, , ,SUBA,12/31/1899 08:00:00 PM,Interseccion,Normal,0,0
02-02-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 124-KR 45A 2,CL,124, , ,KR,45,A, ,SUBA,12/31/1899 09:30:00 AM,Interseccion,Normal,0,0
02-02-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA PRIMERO DE MAYO-KR 52A 49,AV,AVENIDA PRIMERO DE MAYO, , ,KR,52,A, ,PUENTE ARANDA,12/31/1899 06:10:00 PM,Tramo de Via,Normal,0,1
02-05-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 74-KR 28 02,CL,74, , ,KR,28, , ,BARRIOS UNIDOS,12/31/1899 04:50:00 PM,Tramo de Via,Normal,0,0
02-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 30-CL 13 02,KR,30, , ,CL,13, , ,PUENTE ARANDA,12/31/1899 07:00:00 PM,Tramo de Via,Normal,0,0
02-08-16 0:00,Con Heridos,Atropello, , , , , ,0,0,AV AVENIDA BOYACA-KR 56A S 02,AV,AVENIDA BOYACA, , ,KR,56,A,S,CIUDAD BOLIVAR,12/31/1899 10:00:00 PM,Tramo de Via,Normal,0,1
02-08-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 17-KR 96C 01,CL,17, , ,KR,96,C, ,FONTIBON,12/31/1899 05:30:00 AM,Lote o predio,Normal,0,0
02-08-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 3 18,AV,AVENIDA BOYACA, , ,CL,3, , ,KENNEDY,12/31/1899 05:20:00 AM,Tramo de Via,Normal,0,0
02-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 7-CL 115 02,KR,7, , ,CL,115, , ,USAQUEN,12/31/1899 09:25:00 AM,Tramo de Via,Normal,0,0
02-10-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 13F-CL 57 S 02,KR,13,F, ,CL,57, ,S,TUNJUELITO,12/31/1899 10:10:00 PM,Tramo de Via,Normal,0,2
02-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 17-KR 126A 02,CL,17, , ,KR,126,A, ,FONTIBON,12/31/1899 03:00:00 PM,Tramo de Via,Normal,0,0
02/15/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 30-CL 76 02,KR,30, , ,CL,76, , ,BARRIOS UNIDOS,12/31/1899 06:28:00 PM,Interseccion,Normal,0,0
02/16/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,KR 88C-CL 57 S 02,KR,88,C, ,CL,57, ,S,BOSA,12/31/1899 05:50:00 AM,Tramo de Via,Normal,0,1
02/16/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 26-KR 103 26,AC,26, , ,KR,103, , ,FONTIBON,12/31/1899 12:15:00 PM,Tramo de Via,Normal,0,0
02/17/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 80-CL 2 S 51,KR,80, , ,CL,2, ,S,KENNEDY,12/31/1899 02:35:00 PM,Interseccion,Normal,0,1
02/17/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 24A-KR 43A 02,CL,24,A, ,KR,43,A, ,TEUSAQUILLO,12/31/1899 06:30:00 AM,Interseccion,Normal,0,2
02/17/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 130-KR 45 02,CL,130, , ,KR,45, , ,SUBA,12/31/1899 06:15:00 PM,Tramo de Via,Normal,0,0
02/17/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 24-CL 39B 08,KR,24, , ,CL,39,B, ,TEUSAQUILLO,12/31/1899 11:30:00 AM,Tramo de Via,Normal,0,0
02/17/2016 12:00:00 AM,Con Heridos,Caida de ocupante, , , , , ,0,0,KR 68-CL 46 02,KR,68, , ,CL,46, , ,TEUSAQUILLO,12/31/1899 03:00:00 PM,Tramo de Via,Normal,0,1
02/18/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 120-CL 89 02,KR,120, , ,CL,89, , ,ENGATIVA,12/31/1899 09:00:00 PM,Tramo de Via,Normal,0,1
02/18/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIUDAD DE CALI-CL 24A 02,AV,AVENIDA CIUDAD DE CALI, , ,CL,24,A, ,FONTIBON,12/31/1899 09:10:00 PM,Tramo de Via,Normal,0,1
02/18/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 66-CL 24BIS 02,KR,66, , ,CL,24, , ,TEUSAQUILLO,12/31/1899 08:00:00 PM,Tramo de Via,Normal,0,1
02/19/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 72 S 04,AV,AVENIDA BOYACA, , ,CL,72, ,S,CIUDAD BOLIVAR,12/31/1899 09:00:00 AM,Tramo de Via,Normal,0,0
02/18/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 22-CL 85A 02,KR,22, , ,CL,85,A, ,BARRIOS UNIDOS,12/31/1899 08:30:00 AM,Interseccion,Normal,0,0
02/19/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 22-KR 55 02,CL,22, , ,KR,55, , ,TEUSAQUILLO,12/31/1899 01:20:00 PM,Interseccion,Normal,0,2
02/20/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 60 S 12,AV,AVENIDA BOYACA, , ,CL,60, ,S,TUNJUELITO,12/31/1899 03:00:00 AM,Tramo de Via,Lluvia,0,0
02/19/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,CL 58C-KR 87A S 02,CL,58,C,S,KR,87,A, ,BOSA,12/31/1899 12:40:00 PM,Tramo de Via,Normal,0,1
02/21/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 116-KR 19 02,CL,116, , ,KR,19, , ,USAQUEN,12/31/1899 05:30:00 PM,Tramo de Via,Normal,0,0
02/17/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 78B-KR 114D 02,CL,78,B, ,KR,114,D, ,ENGATIVA,12/31/1899 12:30:00 PM,Tramo de Via,Normal,0,0
02/22/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA CIUDAD DE CALI-CL 21 02,AV,AVENIDA CIUDAD DE CALI, , ,CL,21, , ,FONTIBON,12/31/1899 06:00:00 PM,Tramo de Via,Normal,0,1
02/22/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 13-KR 32 36,CL,13, , ,KR,32, , ,PUENTE ARANDA,12/31/1899 11:00:00 AM,Tramo de Via,Normal,0,0
01-06-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 51-KR 13H S 02,CL,51, ,S,KR,13,H, ,TUNJUELITO,12/31/1899 08:40:00 PM,Tramo de Via,Normal,0,1
01-08-16 0:00,Solo Daños,Choque,Objeto Fijo,1,Muro, , ,0,0,AK 30-CL 12 S 02,AK,30, , ,CL,12, ,S,ANTONIO NARIÑO,12/31/1899 12:50:00 AM,Tramo de Via,Lluvia,0,0
01-08-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 3-KR 14B S 02,CL,3, ,S,KR,14,B, ,ANTONIO NARIÑO,12/31/1899 02:00:00 PM,Interseccion,Normal,0,3
01-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 88-CL 6A 02,KR,88, , ,CL,6,A, ,KENNEDY,12/31/1899 01:00:00 PM,Tramo de Via,Normal,0,0
01-09-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 69F-CL 13 02,KR,69,F, ,CL,13, , ,FONTIBON,12/31/1899 08:10:00 AM,Interseccion,Normal,0,0
01-11-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,TR 21A-DG 21 S 02,TR,21,A, ,DG,21, ,S,ANTONIO NARIÑO,12/31/1899 08:30:00 PM,Tramo de Via,Normal,0,0
01-10-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AC 26-KR 100 10,AC,26, , ,KR,100, , ,FONTIBON,12/31/1899 11:15:00 AM,Tramo de Via,Normal,0,0
01-11-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 17H-CL 115 ES 02,KR,17,H,E,CL,115, ,S,USME,12/31/1899 10:20:00 AM,Lote o predio,Normal,0,0
01-12-16 0:00,Solo Daños,Volcamiento, , , , , ,0,0,AK 68-CL 80 02,AK,68, , ,CL,80, , ,BARRIOS UNIDOS,12/31/1899 06:05:00 AM,Tramo de Via,Normal,0,0
01-12-16 0:00,Con Muertos,Choque,Vehiculo, , , , ,0,0,CL 80-KR 112A 02,CL,80, , ,KR,112,A, ,ENGATIVA,12/31/1899 09:00:00 AM,Tramo de Via,Normal,1,0
02/24/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 7-CL 99 73,KR,7, , ,CL,99, , ,CHAPINERO,12/31/1899 02:00:00 PM,Tramo de Via,Normal,0,0
02/25/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 64-KR 113D 26,CL,64, , ,KR,113,D, ,ENGATIVA,12/31/1899 02:00:00 PM,Tramo de Via,Normal,0,1
02/25/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,KR 36-CL 11A 02,KR,36, , ,CL,11,A, ,PUENTE ARANDA,12/31/1899 01:30:00 PM,Interseccion,Normal,0,1
02-10-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,AC 63-KR 105 02,AC,63, , ,KR,105, , ,ENGATIVA,12/31/1899 02:40:00 PM,Interseccion,Normal,0,1
02/26/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 94D-CL 145 02,KR,94,D, ,CL,145, , ,SUBA,12/31/1899 02:00:00 PM,Tramo de Via,Normal,0,0
02/26/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,KR 24-CL 47B S 14,KR,24, , ,CL,47,B,S,TUNJUELITO,12/31/1899 08:00:00 PM,Tramo de Via,Normal,0,1
02/26/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA PRIMERO DE MAYO-KR 50 02,AV,AVENIDA PRIMERO DE MAYO, , ,KR,50, , ,PUENTE ARANDA,12/31/1899 07:45:00 PM,Glorieta,Normal,0,0
02/26/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 30-CL 62 02,KR,30, , ,CL,62, , ,TEUSAQUILLO,12/31/1899 12:20:00 PM,Tramo de Via,Normal,0,0
02/26/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,TR 5Q-CL 48I S 03,TR,5,Q, ,CL,48,I,S,RAFAEL URIBE URIBE,12/31/1899 05:10:00 PM,Tramo de Via,Normal,0,0
02/26/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 26-KR 24 S 02,CL,26, ,S,KR,24, , ,RAFAEL URIBE URIBE,12/31/1899 07:30:00 AM,Interseccion,Normal,0,0
01-03-16 0:00,Con Heridos,Atropello, , , , , ,0,0,KR 7-CL 115 30,KR,7, , ,CL,115, , ,USAQUEN,12/31/1899 10:00:00 AM,Tramo de Via,Normal,0,1
01-05-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 10-CL 27 ES 02,KR,10, ,E,CL,27, ,S,SAN CRISTOBAL,12/31/1899 11:14:00 PM,Tramo de Via,Lluvia,0,0
01-05-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 170-KR 12 02,CL,170, , ,KR,12, , ,USAQUEN,12/31/1899 11:50:00 AM,Interseccion,Normal,0,0
01-05-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 17-KR 105 02,CL,17, , ,KR,105, , ,FONTIBON,12/31/1899 03:50:00 PM,Interseccion,Normal,0,1
01-06-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 50-CL 15 20,KR,50, , ,CL,15, , ,PUENTE ARANDA,12/31/1899 04:50:00 PM,Interseccion,Normal,0,0
01-07-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 30-CL 22A 02,AK,30, , ,CL,22,A, ,PUENTE ARANDA,12/31/1899 03:25:00 PM,Tramo de Via,Normal,0,0
01-12-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 80-KR 72 02,CL,80, , ,KR,72, , ,ENGATIVA,12/31/1899 03:30:00 PM,Paso elevado,Normal,0,0
01/13/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 24-KR 100 02,CL,24, , ,KR,100, , ,FONTIBON,12/31/1899 11:00:00 AM,Tramo de Via,Normal,0,0
01/14/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,AV AVENIDA CARACAS-CL 51 S 02,AV,AVENIDA CARACAS, , ,CL,51, ,S,RAFAEL URIBE URIBE,12/31/1899 08:05:00 PM,Tramo de Via,Normal,0,1
01/14/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 30-CL 57 02,AK,30, , ,CL,57, , ,TEUSAQUILLO,12/31/1899 08:25:00 PM,Tramo de Via,Normal,0,0
01/16/2016 12:00:00 AM,Con Heridos,Atropello, , , , , ,0,0,TR 14-CL 71 ES 02,TR,14, ,E,CL,71, ,S,USME,12/31/1899 07:50:00 PM,Tramo de Via,Normal,0,1
01/16/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 80 02,AV,AVENIDA BOYACA, , ,CL,80, , ,ENGATIVA,12/31/1899 12:10:00 PM,Tramo de Via,Normal,0,1
01/16/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 17-KR 69B 02,CL,17, , ,KR,69,B, ,FONTIBON,12/31/1899 03:40:00 PM,Interseccion,Normal,0,1
01/14/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 18-CL 19 S 02,KR,18, , ,CL,19, ,S,ANTONIO NARIÑO,12/31/1899 05:30:00 AM,Interseccion,Normal,0,0
01/17/2016 12:00:00 AM,Con Heridos,Choque,Vehiculo, , , , ,0,0,CL 65F-TR 77M S 02,CL,65,F,S,TR,77,M, ,BOSA,12/31/1899 09:51:00 AM,Tramo de Via,Normal,0,1
01/16/2016 12:00:00 AM,Solo Daños,Choque,Objeto Fijo,10,Vehiculo estacionado, , ,0,0,KR 8-CL 79 24,KR,8, , ,CL,79, , ,CHAPINERO,12/31/1899 03:10:00 PM,Tramo de Via,Normal,0,0
01-03-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 46-CL 127 02,KR,46, , ,CL,127, , ,SUBA,12/31/1899 07:40:00 PM,Interseccion,Normal,0,0
01-04-16 0:00,Con Heridos,Choque,Vehiculo, , , , ,0,0,AK 68-CL 22 02,AK,68, , ,CL,22, , ,PUENTE ARANDA,12/31/1899 07:30:00 AM,Tramo de Via,Normal,0,3
01-05-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 80C-CL 63 S 65,KR,80,C, ,CL,63, ,S,BOSA,12/31/1899 11:30:00 PM,Tramo de Via,Viento,0,0
01-08-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 45-CL 206 02,AK,45, , ,CL,206, , ,USAQUEN,12/31/1899 01:30:00 PM,Tramo de Via,Normal,0,0
01-12-16 0:00,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 127-KR 19 02,CL,127, , ,KR,19, , ,USAQUEN,12/31/1899 04:20:00 PM,Tramo de Via,Normal,0,0
01/13/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AV AVENIDA BOYACA-CL 73 02,AV,AVENIDA BOYACA, , ,CL,73, , ,ENGATIVA,12/31/1899 10:35:00 PM,Tramo de Via,Normal,0,0
01/14/2016 12:00:00 AM,Con Muertos,Atropello, , , , , ,46.103,-741.614,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 77YBIS 02,AV,AVENIDA CIUDAD DE VILLAVICENCIO, , ,KR,77,Y, ,KENNEDY,12/31/1899 09:20:00 PM,Tramo de Via,Normal,1,0
01/13/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,AK 45-CL 152 02,AK,45, , ,CL,152, , ,USAQUEN,12/31/1899 09:50:00 PM,Tramo de Via,Normal,0,0
01/15/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,KR 13-CL 74 54,KR,13, , ,CL,74, , ,CHAPINERO,12/31/1899 07:20:00 PM,Tramo de Via,Normal,0,0
01/15/2016 12:00:00 AM,Solo Daños,Choque,Vehiculo, , , , ,0,0,CL 22-KR 93 32,CL,22, , ,KR,93, , ,FONTIBON,12/31/1899 02:10:00 PM,Tramo de Via,Normal,0,0
